k,termino_racionalizado,termino_sustractivo,diferencia_absoluta,error_relativo
6392951,7.821114224088328e-08,7.82310962677002e-08,1.9954026816918924e-11,0.00025513023138649883
6426166,7.780689138749247e-08,7.82310962677002e-08,4.2420488020772373e-10,0.0054520219564499275
6459554,7.740472484632793e-08,7.729977369308472e-08,1.0495115324320984e-10,0.0013558752834735865
6493115,7.700464260990249e-08,7.729977369308472e-08,2.9513108318222446e-10,0.0038326401263535214
6526850,7.660663260225025e-08,7.636845111846924e-08,2.3818148378101495e-10,0.003109149634832253
6560761,7.621067129255236e-08,7.636845111846924e-08,1.5777982591687862e-10,0.002070311456924505
6594848,7.581675877897371e-08,7.543712854385376e-08,3.7963023511995005e-10,0.005007207393640693
6629112,7.542488345346966e-08,7.543712854385376e-08,1.224509038409561e-11,0.00016234815121258654
6663554,7.503503385730756e-08,7.543712854385376e-08,4.020946865461998e-10,0.005358759313827382
6698174,7.464720982166142e-08,7.450580596923828e-08,1.4140385242314116e-10,0.001894295215601053
6732975,7.426137777134138e-08,7.450580596923828e-08,2.444281978969028e-10,0.0032914578914698166
6767957,7.38775379335296e-08,7.35744833946228e-08,3.030545389068027e-10,0.004102120175952158
6803120,7.349569021272552e-08,7.35744833946228e-08,7.879318189728183e-11,0.001072078943258078
6838466,7.311581281532982e-08,7.35744833946228e-08,4.5867057929297784e-10,0.0062732063233907
6873996,7.273789510497204e-08,7.264316082000732e-08,9.473428496471672e-11,0.0013024061918206526
6909710,7.236193704221991e-08,7.264316082000732e-08,2.8122377778741084e-10,0.0038863494992309217
6945610,7.198791754791839e-08,7.171183824539185e-08,2.7607930252654287e-10,0.0038350783288427824
6981696,7.161583661047365e-08,7.171183824539185e-08,9.600163491819558e-11,0.0013405084610036597
7017970,7.124567360646989e-08,7.078051567077637e-08,4.6515793569352526e-10,0.006528928875918212
7054433,7.087741849699296e-08,7.078051567077637e-08,9.690282621658914e-11,0.0013671889901111498
7091084,7.051108123948293e-08,7.078051567077637e-08,2.6943443129344046e-10,0.0038211643695880487
7127926,7.014663171306738e-08,6.984919309616089e-08,2.974386169064899e-10,0.004240240901703639
7164960,6.978406020410408e-08,6.984919309616089e-08,6.513289205680818e-11,0.0009333491325427012
7202186,6.942336673893142e-08,6.984919309616089e-08,4.2582635722947257e-10,0.006133761256938243
7239605,6.906454150468121e-08,6.891787052154541e-08,1.4667098313580458e-10,0.002123679965729783
7277219,6.870756534879569e-08,6.891787052154541e-08,2.1030517274971716e-10,0.0030608735978650626
7315029,6.835242895140917e-08,6.798654794692993e-08,3.6588100447923915e-10,0.005352860316629553
7353034,6.79991415788364e-08,6.798654794692993e-08,1.259363190646488e-11,0.000185202807183443
7391237,6.764767521322855e-08,6.798654794692993e-08,3.38872733701381e-10,0.005009377375249611
7429639,6.729802080558661e-08,6.705522537231445e-08,2.427954332721575e-10,0.0036077648401214545
7468240,6.695017835527484e-08,6.705522537231445e-08,1.050470170396146e-10,0.0015690326690718697
7507042,6.660412982903222e-08,6.705522537231445e-08,4.510955432822297e-10,0.006772786378865064
7546045,6.625987520615074e-08,6.612390279769897e-08,1.3597240845176737e-10,0.002052107825870843
7585251,6.591739680071204e-08,6.612390279769897e-08,2.065059969869362e-10,0.0031327996403023237
7624661,6.557668596675943e-08,6.51925802230835e-08,3.8410574367593137e-10,0.005857352167363766
7664275,6.523774264362877e-08,6.51925802230835e-08,4.516242054527074e-11,0.0006922744214492128
7704095,6.490054964275465e-08,6.51925802230835e-08,2.92030580328851e-10,0.004499662667517218
7744123,6.45650901980764e-08,6.426125764846802e-08,3.0383254960837895e-10,0.004705833271141796
7784358,6.423137270921995e-08,6.426125764846802e-08,2.9884939248071303e-11,0.0004652701318304776
7824802,6.389938045716658e-08,6.426125764846802e-08,3.6187719130144223e-10,0.005663234740499839
7865456,6.356910521144584e-08,6.332993507385254e-08,2.3917013759330344e-10,0.0037623643875081634
7906321,6.324053880433111e-08,6.332993507385254e-08,8.939626952142582e-11,0.0014135912060778235
7947399,6.291366521298326e-08,6.332993507385254e-08,4.1626986086927506e-10,0.006616525352005258
7988690,6.25884844699191e-08,6.239861249923706e-08,1.89871970682035e-10,0.0030336566269357447
8030196,6.226498082985745e-08,6.239861249923706e-08,1.3363166937960986e-10,0.00214617699385094
8071918,6.194314659787154e-08,6.239861249923706e-08,4.5546590136552404e-10,0.007352966815237226
8113856,6.162298172410233e-08,6.146728992462158e-08,1.556917994807515e-10,0.0025265216827353946
8156012,6.130447086149433e-08,6.146728992462158e-08,1.6281906312725269e-10,0.002655908465389271
8198387,6.09876064645397e-08,6.05359673500061e-08,4.5163911453359524e-10,0.007405424490567503
8240982,6.067238103420177e-08,6.05359673500061e-08,1.3641368419566542e-10,0.0022483654320203344
8283799,6.035877983036506e-08,6.05359673500061e-08,1.7718751964104704e-10,0.002935571596029982
8326838,6.00468028800366e-08,5.960464477539063e-08,4.421581046459731e-10,0.007363557815548157
8370100,5.973644281430308e-08,5.960464477539063e-08,1.3179803891245463e-10,0.002206325531002281
8413588,5.942767817963017e-08,5.960464477539063e-08,1.7696659576045597e-10,0.002977848052982057
8457301,5.912051610791649e-08,5.960464477539063e-08,4.841286674741326e-10,0.008188843727115326
8501241,5.8814942430169695e-08,5.960464477539063e-08,7.897023452209303e-10,0.0134268999099767
8545410,5.8510943301725516e-08,5.774199962615967e-08,7.689436755658478e-10,0.013141877949234349
8589808,5.820851874686818e-08,5.774199962615967e-08,4.665191207085104e-10,0.008014619350429884
8634437,5.7907655125632195e-08,5.774199962615967e-08,1.6565549947252743e-10,0.0028606839477981526
8679298,5.7608345744091084e-08,5.774199962615967e-08,1.3365388206858408e-10,0.0023200437426602037
8724392,5.73105839352471e-08,5.774199962615967e-08,4.3141569091256817e-10,0.00752767920494419
8769720,5.701436305834146e-08,5.774199962615967e-08,7.276365678182057e-10,0.012762337923053393
8815284,5.6719670063947846e-08,5.587935447692871e-08,8.40315587019135e-10,0.014815241098400824
8861084,5.642650492874217e-08,5.587935447692871e-08,5.471504518134618e-10,0.009696692228314105
8907122,5.613485478249859e-08,5.587935447692871e-08,2.555003055698805e-10,0.004551544785496425
8953400,5.58447070386667e-08,5.587935447692871e-08,3.4647438262010246e-11,0.000620424747470167
8999918,5.555606173300673e-08,5.587935447692871e-08,3.232927439219816e-10,0.005819216370585683
9046677,5.52689125520894e-08,5.587935447692871e-08,6.104419248393111e-10,0.011044941842559082
9093680,5.498324110811008e-08,5.587935447692871e-08,8.961133688186294e-10,0.016297936439517238
9140927,5.4699047481726805e-08,5.4016709327697754e-08,6.823381540290514e-10,0.012474406510588664
9188419,5.4416325594207076e-08,5.4016709327697754e-08,3.9961626650932185e-10,0.007343683391806654
9236158,5.413506351883527e-08,5.4016709327697754e-08,1.183541911375193e-10,0.002186276018616662
9284145,5.3855255384313645e-08,5.4016709327697754e-08,1.6145394338410908e-10,0.002997923642399727
9332381,5.357689532821245e-08,5.4016709327697754e-08,4.3981399948530464e-10,0.008209023624661357
9380868,5.329997181497476e-08,5.4016709327697754e-08,7.167375127229971e-10,0.01344723999500555
9429607,5.302447917500683e-08,5.21540641784668e-08,8.70414996540033e-10,0.016415342688557787
9478599,5.275041174333872e-08,5.21540641784668e-08,5.963475648719215e-10,0.011305078864094893
9527846,5.247775835167767e-08,5.21540641784668e-08,3.2369417321087103e-10,0.0061682164669010255
9577348,5.220651896537524e-08,5.21540641784668e-08,5.2454786908442856e-11,0.0010047554969760055
9627108,5.193667714125557e-08,5.21540641784668e-08,2.1738703721122494e-10,0.004185616970064974
9677126,5.1668232903033264e-08,5.21540641784668e-08,4.858312754335326e-10,0.009402900934222023
9727405,5.140117019904061e-08,5.21540641784668e-08,7.528939794261846e-10,0.01464740931988037
9777944,5.113549433295984e-08,5.029141902923584e-08,8.440753037239969e-10,0.016506642103192512
9828746,5.087118946811716e-08,5.029141902923584e-08,5.797704388813224e-10,0.011396832764146115
9879812,5.060825044039286e-08,5.029141902923584e-08,3.1683141115702333e-10,0.006260469555852202
9931143,5.0346672079940715e-08,5.029141902923584e-08,5.525305070487527e-11,0.0010974518954727371
9982741,5.0086444194034356e-08,5.029141902923584e-08,2.0497483520148434e-10,0.004092421382668213
10034607,4.982756175702732e-08,5.029141902923584e-08,4.6385727220851736e-10,0.009309250861409012
10086742,4.9570019734816126e-08,5.029141902923584e-08,7.213992944197141e-10,0.01455313712358743
10139148,4.931380822136128e-08,4.842877388000488e-08,8.850343413563972e-10,0.017946988344190107
10191827,4.905891750321104e-08,4.842877388000488e-08,6.301436232061542e-10,0.012844629585740647
10244779,4.880534758241235e-08,4.842877388000488e-08,3.7657370240746824e-10,0.007715828716752578
10298007,4.8553084106468255e-08,4.842877388000488e-08,1.2431022646337187e-10,0.0025602951645827834
10351511,4.830212710009185e-08,4.842877388000488e-08,1.266467799130355e-10,0.002621971070768738
10405292,4.8052471761484334e-08,4.842877388000488e-08,3.76302118520549e-10,0.007831066846849859
10459354,4.780409956484873e-08,4.842877388000488e-08,6.246743151561535e-10,0.01306737959385158
10513696,4.7557015154328114e-08,4.842877388000488e-08,8.717587256767685e-10,0.018330812454225916
10568321,4.731120487350819e-08,4.6566128730773926e-08,7.450761427342652e-10,0.015748407691715097
10623229,4.7066668712497765e-08,4.6566128730773926e-08,5.005399817238394e-10,0.010634701699016343
10678423,4.682339330442322e-08,4.6566128730773926e-08,2.572645736492966e-10,0.005494359880683697
10733903,4.6581378646704646e-08,4.6566128730773926e-08,1.524991593072011e-11,0.00032738223671700947
10789672,4.6340611651586715e-08,4.6566128730773926e-08,2.2551707918721076e-10,0.004866510629656072
10845730,4.610109231928132e-08,4.6566128730773926e-08,4.6503641149260545e-10,0.010087318718435411
10902080,4.586280783116607e-08,4.6566128730773926e-08,7.03320899607858e-10,0.015335321426393704
10958722,4.562575818603656e-08,4.470348358154297e-08,9.222746044935939e-10,0.020213901996610537
11015659,4.538993082483753e-08,4.470348358154297e-08,6.864472432945611e-10,0.015123337507245874
11072892,4.5155321663030666e-08,4.470348358154297e-08,4.5183808148769725e-10,0.010006308555600963
11130421,4.4921930625984315e-08,4.470348358154297e-08,2.1844704444134638e-10,0.0048628151416758
11188250,4.468974146984551e-08,4.470348358154297e-08,1.374211169746032e-11,0.00030750036239822145
11246379,4.445875423547428e-08,4.470348358154297e-08,2.447293460686873e-10,0.0055046379566212455
11304811,4.422895703431035e-08,4.470348358154297e-08,4.745265472326207e-10,0.010728865861894721
11363546,4.4000349890782244e-08,4.470348358154297e-08,7.031336907607244e-10,0.015980184078218565
11422586,4.377292497513251e-08,4.470348358154297e-08,9.305586064104563e-10,0.02125877141952722
11481932,4.354667838130369e-08,4.284083843231201e-08,7.058399489916777e-10,0.016208812594411856
11541587,4.3321598667496856e-08,4.284083843231201e-08,4.807602351848445e-10,0.011097472161052708
11601553,4.3097678388401885e-08,4.284083843231201e-08,2.5683995608987376e-10,0.005959484726188698
11661829,4.287492124948831e-08,4.284083843231201e-08,3.4082817176298314e-11,0.0007949359714965092
11722419,4.265331242638563e-08,4.284083843231201e-08,1.8752600592638103e-10,0.004396516829731052
11783323,4.2432851921312776e-08,4.284083843231201e-08,4.0798651099923575e-10,0.009614873677494114
11844544,4.2213528861896164e-08,4.284083843231201e-08,6.27309570415848e-10,0.01486039161682325
11906083,4.199533969316349e-08,4.284083843231201e-08,8.454987391485232e-10,0.02013315632939537
11967942,4.177827733456589e-08,4.0978193283081055e-08,8.000840514848339e-10,0.019150719046591044
12030122,4.156233827055113e-08,4.0978193283081055e-08,5.841449874700769e-10,0.014054670929907018
12092626,4.134751211192665e-08,4.0978193283081055e-08,3.693188288455984e-10,0.008932068943975682
12155454,4.113379886921535e-08,4.0978193283081055e-08,1.5560558613429388e-10,0.0037829130887969
12218608,4.0921191677480705e-08,4.0978193283081055e-08,5.7001605600349206e-11,0.0013929605484025455
12282091,4.0709680460761865e-08,4.0978193283081055e-08,2.6851282231918995e-10,0.006595797836782255
12345903,4.049926522183101e-08,4.0978193283081055e-08,4.789280612500417e-10,0.011825598776342167
12410047,4.028993604939604e-08,4.0978193283081055e-08,6.882572336850132e-10,0.01708260923624202
12474524,4.008168969012358e-08,4.0978193283081055e-08,8.965035929574755e-10,0.022366911172868556
12539336,3.987451967153598e-08,3.91155481338501e-08,7.589715376858817e-10,0.019033998250959895
12604485,3.966841961412936e-08,3.91155481338501e-08,5.528714802792619e-10,0.013937320560215525
12669973,3.9463383228993406e-08,3.91155481338501e-08,3.478350951433079e-10,0.008814122527836296
12735800,3.925941048069216e-08,3.91155481338501e-08,1.4386234684206542e-10,0.003664404153822359
12801970,3.90564889622456e-08,3.91155481338501e-08,5.905917160449736e-11,0.001512147486211256
12868483,3.8854618683492005e-08,3.91155481338501e-08,2.6092945035809277e-10,0.006715532392264931
12935342,3.8653790522121434e-08,3.91155481338501e-08,4.617576117286633e-10,0.011945985257626959
13002549,3.8453998519828634e-08,3.91155481338501e-08,6.61549614021464e-10,0.01720366254449037
13070104,3.8255242651473877e-08,3.91155481338501e-08,8.603054823762211e-10,0.022488564252854785
13138011,3.805751114076547e-08,3.725290298461914e-08,8.046081561463287e-10,0.021141901612280398
13206270,3.7860803996889306e-08,3.725290298461914e-08,6.07901012270165e-10,0.016056209802626245
13274884,3.766511255390249e-08,3.725290298461914e-08,4.122095692833474e-10,0.010944068431852815
13343855,3.747043114602184e-08,3.725290298461914e-08,2.175281614027013e-10,0.005805328488348494
13413184,3.72767569579303e-08,3.725290298461914e-08,2.3853973311157028e-11,0.0006399154663072777
13482873,3.708408437875216e-08,3.725290298461914e-08,1.6881860586697848e-10,0.004552319645883058
13552924,3.6892407867114085e-08,3.725290298461914e-08,3.604951175050561e-10,0.009771525859834203
13623339,3.670172194936934e-08,3.725290298461914e-08,5.511810352498031e-10,0.015017852187158055
13694120,3.651202121786572e-08,3.725290298461914e-08,7.408817667534193e-10,0.020291447639466696
13765268,3.632330296802062e-08,3.725290298461914e-08,9.296000165985178e-10,0.025592386722566127
13836787,3.6135556614407615e-08,3.5390257835388184e-08,7.45298779019431e-10,0.020625080913303902
13908676,3.594878477289997e-08,3.5390257835388184e-08,5.585269375117888e-10,0.015536740422247454
13980940,3.5762974449500485e-08,3.5390257835388184e-08,3.7271661411230187e-10,0.010421857237814506
14053579,3.557812568599069e-08,3.5390257835388184e-08,1.8786785060250495e-10,0.005280431360005009
14126595,3.539423335913568e-08,3.5390257835388184e-08,3.9755237474968074e-12,0.00011232122778753948
14199991,3.52112899226485e-08,3.5390257835388184e-08,1.7896791273968573e-10,0.005082685500384652
14273768,3.502929289589121e-08,3.5390257835388184e-08,3.609649394969704e-10,0.010304659605027598
14347928,3.484823732039911e-08,3.5390257835388184e-08,5.420205149890759e-10,0.015553742647172386
14422473,3.466811829011567e-08,3.5390257835388184e-08,7.22139545272516e-10,0.020830076187850304
14497406,3.448892857108364e-08,3.5390257835388184e-08,9.01329264304546e-10,0.026133872568608656
14572728,3.4310665786117704e-08,3.3527612686157227e-08,7.830530999604772e-10,0.022822439670561714
14648442,3.413332284757651e-08,3.3527612686157227e-08,6.057101614192863e-10,0.017745420336722127
14724549,3.395689742347962e-08,3.3527612686157227e-08,4.292847373223957e-10,0.012642048299311502
14801051,3.378138484895427e-08,3.3527612686157227e-08,2.5377216279704274e-10,0.007512189447878673
14877951,3.3606778245203213e-08,3.3527612686157227e-08,7.916555904598687e-11,0.0023556426167476016
14955250,3.343307534143524e-08,3.3527612686157227e-08,9.453734472198462e-11,0.0028276592493069247
15032951,3.326026939088669e-08,3.3527612686157227e-08,2.6734329527053555e-10,0.008037917315960994
15111056,3.3088355969298205e-08,3.3527612686157227e-08,4.392567168590218e-10,0.01327526569366566
15189566,3.2917332858621466e-08,3.3527612686157227e-08,6.102798275357607e-10,0.018539771437646128
15268485,3.2747191355265404e-08,3.3527612686157227e-08,7.804213308918223e-10,0.023831702768803677
15347813,3.257793146163558e-08,3.166496753692627e-08,9.129639247093107e-10,0.028023999184369184
15427553,3.240954673758045e-08,3.166496753692627e-08,7.445792006541833e-10,0.022974070161580117
15507708,3.2242030866198896e-08,3.166496753692627e-08,5.77063329272626e-10,0.017897859215735487
15588280,3.207537970834496e-08,3.166496753692627e-08,4.104121714186904e-10,0.012795239686965098
15669269,3.1909593229907504e-08,3.166496753692627e-08,2.4462569298123487e-10,0.007666211575268769
15750680,3.1744661182882234e-08,3.166496753692627e-08,7.969364595596412e-11,0.0025104582309713724
15832514,3.1580581580411015e-08,3.166496753692627e-08,8.438595651525408e-11,0.0026720836758623054
15914773,3.141735040769978e-08,3.166496753692627e-08,2.476171292264867e-10,0.007881540805102411
15997459,3.125496367891923e-08,3.166496753692627e-08,4.100038580070393e-10,0.013118039816618876
16080575,3.1093415502866006e-08,3.166496753692627e-08,5.715520340602631e-10,0.018381770700217247
16164122,3.0932703922922604e-08,3.166496753692627e-08,7.322636140036657e-10,0.023672796785832343
16248104,3.077282124732827e-08,3.166496753692627e-08,8.921462895979963e-10,0.028991371393204752
16332522,3.061376558990703e-08,2.9802322387695312e-08,8.114432022117176e-10,0.026505827903746677
16417379,3.045553130009361e-08,2.9802322387695312e-08,6.532089123983005e-10,0.021447956562041418
16502676,3.029811649940892e-08,2.9802322387695312e-08,4.957941117136075e-10,0.01636385917663495
16588417,3.014151380448174e-08,2.9802322387695312e-08,3.391914167864249e-10,0.011253297328948043
16674603,2.998572139918411e-08,2.9802322387695312e-08,1.8339901148879807e-10,0.006116211414336299
16761237,2.9830733853354594e-08,2.9802322387695312e-08,2.8411465659281684e-11,0.0009524226188651638
16848321,2.967654759189355e-08,2.9802322387695312e-08,1.257747958017622e-10,0.004238188266755088
16935857,2.9523159058322206e-08,2.9802322387695312e-08,2.7916332937310695e-10,0.009455740451813686
17023849,2.937056126378938e-08,2.9802322387695312e-08,4.3176112390593175e-10,0.014700472354889757
17112297,2.9218754209326752e-08,2.9802322387695312e-08,5.835681783685604e-10,0.01997238397598358
17201205,2.9067731010705328e-08,2.9802322387695312e-08,7.345913769899845e-10,0.025271713733674032
17290575,2.8917488284802533e-08,2.9802322387695312e-08,8.84834102892779e-10,0.03059858083725065
17380409,2.8768022662757797e-08,2.9802322387695312e-08,1.034299724937516e-09,0.035953104496003085
17470710,2.8619329151476932e-08,2.9802322387695312e-08,1.1829932362183803e-09,0.041335463523865676
17561481,2.8471402838974663e-08,2.9802322387695312e-08,1.3309195487206498e-09,0.04674583673477257
17652722,2.8324243705871513e-08,2.9802322387695312e-08,1.4780786818238e-09,0.05218422412872403
17744438,2.8177843671352092e-08,2.9802322387695312e-08,1.62447871634322e-09,0.05765092372894376
17836631,2.803219957849661e-08,2.9802322387695312e-08,1.770122809198703e-09,0.0631460547447214
17929302,2.7887309835039847e-08,2.60770320892334e-08,1.8102777458064484e-09,0.06491403281688615
18022455,2.7743168175478846e-08,2.60770320892334e-08,1.6661360862454474e-09,0.060055725276469435
18116091,2.75997730415463e-08,2.60770320892334e-08,1.522740952312902e-09,0.055172227323054435
18210215,2.7457116788571666e-08,2.60770320892334e-08,1.3800846993382674e-09,0.050263278186320454
18304827,2.731519942799785e-08,2.60770320892334e-08,1.2381673387644525e-09,0.04532887786626743
18399931,2.7174014946034287e-08,2.60770320892334e-08,1.096982856800889e-09,0.0403688177466385
18495529,2.7033560380998e-08,2.60770320892334e-08,9.565282917646031e-10,0.035382993519305385
18591624,2.6893831329635304e-08,2.60770320892334e-08,8.167992404019054e-10,0.03037124872207569
18688218,2.675482488485524e-08,2.60770320892334e-08,6.777927956218402e-10,0.02533347904682081
18785313,2.661653814338891e-08,2.60770320892334e-08,5.395060541555129e-10,0.02026958018541254
18882914,2.647896399888278e-08,2.60770320892334e-08,4.019319096493818e-10,0.015179291367530105
18981021,2.634210246119003e-08,2.60770320892334e-08,2.650703719566304e-10,0.010062612593173233
19079638,2.6205947932555094e-08,2.60770320892334e-08,1.2891584332169562e-10,0.004919335246085344
19178767,2.607049764982283e-08,2.60770320892334e-08,6.534439410568783e-12,0.00025064498186183224
19278412,2.5935746160005275e-08,2.60770320892334e-08,1.4128592922812375e-10,0.005447536706925228
19378574,2.580169211625167e-08,2.60770320892334e-08,2.7533997298172686e-10,0.010671392083168798
19479257,2.566833016269561e-08,2.60770320892334e-08,4.087019265377869e-10,0.015922419726849355
19580462,2.5535658964533094e-08,2.60770320892334e-08,5.413731247003041e-10,0.02120067179203115
19682194,2.540367196868396e-08,2.60770320892334e-08,6.73360120549439e-10,0.02650640904903491
19784454,2.52723678904659e-08,2.60770320892334e-08,8.046641987674993e-10,0.03183968365192492
19887245,2.5141742860813533e-08,2.60770320892334e-08,9.352892284198655e-10,0.037200652062893684
19990571,2.501179180924845e-08,2.60770320892334e-08,1.0652402799849477e-09,0.042589522898197986
20094433,2.4882513480226073e-08,2.60770320892334e-08,1.1945186090073257e-09,0.04800634831190184
20198835,2.4753902885983257e-08,2.60770320892334e-08,1.323129203250141e-09,0.05345133692026217
20303779,2.4625957561890308e-08,2.60770320892334e-08,1.4510745273430902e-09,0.058924593031407166
20409269,2.4498672637417814e-08,2.60770320892334e-08,1.5783594518155843e-09,0.06442632526159364
20515306,2.4372046900007224e-08,2.60770320892334e-08,1.704985189226174e-09,0.06995658576488578
20621895,2.424607437871251e-08,2.60770320892334e-08,1.8309577105208868e-09,0.0755156353116043
20729037,2.412075389705753e-08,2.2351741790771484e-08,1.7690121062860463e-09,0.07333983480930281
20836736,2.3996080768120292e-08,2.2351741790771484e-08,1.6443389773488073e-09,0.06852531433105419
20944995,2.3872051533075073e-08,2.2351741790771484e-08,1.520309742303589e-09,0.06368575990199996
21053816,2.3748663900168963e-08,2.2351741790771484e-08,1.396922109397479e-09,0.05882108211517282
21163202,2.3625914452831842e-08,2.2351741790771484e-08,1.2741726620603578e-09,0.0539311468601222
21273157,2.3503798707450886e-08,2.2351741790771484e-08,1.1520569166794015e-09,0.04901577532291368
21383683,2.3382314449760583e-08,2.2351741790771484e-08,1.0305726589890988e-09,0.04407487809658
21494783,2.3261458373410874e-08,2.2351741790771484e-08,9.097165826393899e-10,0.039108321070670526
21606461,2.3141226136015506e-08,2.2351741790771484e-08,7.894843452440219e-10,0.034115925431251005
21718719,2.3021615593442677e-08,2.2351741790771484e-08,6.698738026711927e-10,0.029097601771354183
21831560,2.2902623541331897e-08,2.2351741790771484e-08,5.508817505604122e-10,0.024053215980529355
21944987,2.278424680771056e-08,2.2351741790771484e-08,4.325050169390764e-10,0.018982633948325632
22059003,2.2666482252167053e-08,2.2351741790771484e-08,3.1474046139556833e-10,0.013885721564292458
22173612,2.254932574810093e-08,2.2351741790771484e-08,1.97583957329444e-10,0.0087623000144953
22288817,2.243277424728283e-08,2.2351741790771484e-08,8.103245651134455e-11,0.003612235188483636
22404620,2.231682572612255e-08,2.2351741790771484e-08,3.4916064648935724e-11,0.0015645623207096774
22521024,2.2201477161962074e-08,2.2351741790771484e-08,1.5026462880941e-10,0.006768226623535631
22638034,2.2086723608596037e-08,2.2351741790771484e-08,2.650181821754475e-10,0.011998981237411955
22755651,2.197256408968479e-08,2.2351741790771484e-08,3.791777010866953e-10,0.017256870865822328
22873879,2.185899470745647e-08,2.2351741790771484e-08,4.92747083315013e-10,0.022542074322701063
22992722,2.1746011629245105e-08,2.2351741790771484e-08,6.057301615263795e-10,0.02785477042198229
23112182,2.163361295787649e-08,2.2351741790771484e-08,7.181288328949959e-10,0.03319504857063348
23232263,2.1521794928027448e-08,2.2351741790771484e-08,8.299468627440361e-10,0.038563087582588716
23352968,2.1410554752612162e-08,2.2351741790771484e-08,9.411870381593223e-10,0.04395902156829889
23474299,2.1299890573942157e-08,2.2351741790771484e-08,1.0518512168293277e-09,0.04938293993473096
23596262,2.118979692630976e-08,2.2351741790771484e-08,1.161944864461725e-09,0.05483511090278673
23718857,2.1080273809146863e-08,2.2351741790771484e-08,1.2714679816246217e-09,0.06031553447246609
23842090,2.097131585360175e-08,2.2351741790771484e-08,1.380425937169733e-09,0.06582447886467027
23965963,2.0862921302181754e-08,2.2351741790771484e-08,1.48882048858973e-09,0.07136203348636681
24090480,2.07550866566378e-08,2.2351741790771484e-08,1.596655134133686e-09,0.0769283771514898
24215644,2.0647809325244448e-08,2.2351741790771484e-08,1.7039324655270361e-09,0.08252364397049
24341457,2.0541087577460946e-08,2.2351741790771484e-08,1.8106542133105382e-09,0.08814792335033463
24467925,2.0434916324126376e-08,1.862645149230957e-08,1.8084648318168054e-09,0.08849876374006245
24595050,2.0329293902634874e-08,1.862645149230957e-08,1.7028424103253033e-09,0.08376298844814273
24722835,2.0224217813207903e-08,1.862645149230957e-08,1.5977663208983331e-09,0.07900262624025312
24851284,2.011968476156e-08,1.862645149230957e-08,1.4932332692504297e-09,0.07421752810478181
24980400,2.0015692302765362e-08,1.862645149230957e-08,1.389240810455792e-09,0.06940758228301976
25110187,1.9912237212729634e-08,1.862645149230957e-08,1.2857857204200637e-09,0.06457263976335505
25240649,1.9809316313538523e-08,1.862645149230957e-08,1.1828648212289531e-09,0.05971255153417553
25371788,1.9706928025726838e-08,1.862645149230957e-08,1.080476533417268e-09,0.05482724308967569
25503609,1.960506844345049e-08,1.862645149230957e-08,9.786169511409182e-10,0.049916528165340174
25636115,1.9503735257857904e-08,1.862645149230957e-08,8.772837655483341e-10,0.04498029500246027
25769309,1.9402926170818158e-08,1.862645149230957e-08,7.764746785085876e-10,0.04001843184232692
25903195,1.9302638149463796e-08,1.862645149230957e-08,6.761866571542252e-10,0.035030789673328094
26037776,1.9202868939344124e-08,1.862645149230957e-08,5.764174470345538e-10,0.030017256736755156
26173057,1.9103614835668597e-08,1.862645149230957e-08,4.771633433590266e-10,0.02497764676809276
26309041,1.9004873647807985e-08,1.862645149230957e-08,3.78422155498415e-10,0.019911848008632358
26445731,1.8906643193186828e-08,1.862645149230957e-08,2.801917008772579e-10,0.014819748699664854
26583132,1.880891988197628e-08,1.862645149230957e-08,1.8246838966670924e-10,0.009701162576675137
26721246,1.8711702291128185e-08,1.862645149230957e-08,8.5250798818615e-11,0.0045560151338574426
26860078,1.861498689616612e-08,1.862645149230957e-08,1.146459614345082e-11,0.0006158798933031766
26999631,1.8518771608397162e-08,1.862645149230957e-08,1.0767988391240803e-10,0.0058146342635157075
27139909,1.84230536660974e-08,1.862645149230957e-08,2.0339782621216874e-10,0.011040396988392152
27280917,1.8327829669361916e-08,1.862645149230957e-08,2.986218229476546e-10,0.016293354332447326
27422656,1.8233098938337696e-08,1.862645149230957e-08,3.9335255397187447e-10,0.0215735435485843
27565132,1.813885745223349e-08,1.862645149230957e-08,4.875940400760805e-10,0.026881188154220907
27708349,1.8045102579009663e-08,1.862645149230957e-08,5.813489132999069e-10,0.032216437160969134
27852309,1.7951833006017558e-08,1.862645149230957e-08,6.746184862920128e-10,0.037579365074634816
27997018,1.785904484541889e-08,1.862645149230957e-08,7.67406646890682e-10,0.04297019541263615
28142478,1.776673681685031e-08,1.862645149230957e-08,8.59714675459261e-10,0.048389002680778795
28288694,1.7674905741495167e-08,1.862645149230957e-08,9.515457508144031e-10,0.05383597314357781
28435670,1.7583549112786856e-08,1.862645149230957e-08,1.042902379522714e-09,0.05931125581264532
28583409,1.749266506314904e-08,1.862645149230957e-08,1.1337864291605288e-09,0.06481496244668986
28731916,1.740225051472376e-08,1.862645149230957e-08,1.2242009775858103e-09,0.07034727931022679
28881194,1.731230363952404e-08,1.862645149230957e-08,1.31414785278553e-09,0.0759083181619647
29031248,1.7222821423316002e-08,1.862645149230957e-08,1.4036300689935683e-09,0.0814982652664188
29182082,1.7133801488187164e-08,1.862645149230957e-08,1.4926500041224066e-09,0.08711726963520085
29333699,1.7045242061016577e-08,1.862645149230957e-08,1.5812094312929936e-09,0.09276544302701974
